;Country;Year;Sex;BMI;SBP;FAT;AtRisk
7055;Montenegro;1988;female;25.89781;133.4189;5.296727;Yes
7056;Montenegro;1989;female;25.86329;133.2327;5.288218;Yes
7057;Montenegro;1990;female;25.83357;133.0308;5.280137;Yes
7058;Montenegro;1991;female;25.78189;132.7825;5.268301;Yes
7059;Montenegro;1992;female;25.70259;132.4495;5.248508;Yes
7060;Montenegro;1993;female;25.5708;132.0224;5.210209;Yes
7061;Montenegro;1994;female;25.44965;131.6146;5.178496;Yes
7062;Montenegro;1995;female;25.37074;131.2354;5.155174;Yes
7063;Montenegro;1996;female;25.3582;131.0029;5.14127;Yes
7064;Montenegro;1997;female;25.36535;130.7818;5.128976;Yes
7065;Montenegro;1998;female;25.37268;130.5815;5.118392;Yes
7066;Montenegro;1999;female;25.36997;130.3636;5.105565;Yes
7067;Montenegro;2000;female;25.37174;130.1301;5.096615;Yes
7068;Montenegro;2001;female;25.37664;129.9889;5.085233;No
7069;Montenegro;2002;female;25.39524;129.8484;5.075547;No
7070;Montenegro;2003;female;25.43526;129.8082;5.063801;No
7071;Montenegro;2004;female;25.47722;129.784;5.049517;No
7072;Montenegro;2005;female;25.51935;129.6839;5.035809;No
7073;Montenegro;2006;female;25.57007;129.5889;5.022957;No
7074;Montenegro;2007;female;25.6336;129.5018;5.010678;No
7075;Montenegro;2008;female;25.70186;129.4202;5.000105;No
7076;Morocco;1980;male;23.2176;127.8159;4.72144;No
7077;Morocco;1981;male;23.29614;127.6906;4.715692;No
7078;Morocco;1982;male;23.37691;127.5758;4.711424;No
7079;Morocco;1983;male;23.45429;127.44;4.703891;No
7080;Morocco;1984;male;23.52726;127.2623;4.695769;No
7081;Morocco;1985;male;23.60259;127.1018;4.687213;No
7082;Morocco;1986;male;23.68938;126.9485;4.679301;No
7083;Morocco;1987;male;23.76385;126.7746;4.671464;No
7084;Morocco;1988;male;23.85318;126.652;4.66664;No
7085;Morocco;1989;male;23.94904;126.5607;4.661371;No
7086;Morocco;1990;male;24.03563;126.4049;4.656237;No
7087;Morocco;1991;male;24.13242;126.2924;4.652719;No
7088;Morocco;1992;male;24.22001;126.234;4.65315;No
7089;Morocco;1993;male;24.30474;126.1858;4.652524;No
7090;Morocco;1994;male;24.39779;126.1451;4.652354;No
7091;Morocco;1995;male;24.4719;126.0744;4.649846;No
7092;Morocco;1996;male;24.55772;126.016;4.645042;No
7093;Morocco;1997;male;24.64174;125.9767;4.637085;No
7094;Morocco;1998;male;24.72833;125.9736;4.627878;No
7095;Morocco;1999;male;24.80851;126.0055;4.620103;No
7096;Morocco;2000;male;24.88582;126.101;4.612651;No
7097;Morocco;2001;male;24.96542;126.1857;4.603044;No
7098;Morocco;2002;male;25.05147;126.3062;4.592728;No
7099;Morocco;2003;male;25.13929;126.4359;4.582259;No
7100;Morocco;2004;male;25.22994;126.5349;4.570927;No
7101;Morocco;2005;male;25.3194;126.6718;4.562069;No
7102;Morocco;2006;male;25.42322;126.781;4.549175;No
7103;Morocco;2007;male;25.52608;126.9329;4.54142;No
7104;Morocco;2008;male;25.63182;127.0937;4.533779;No
7105;Morocco;1980;female;23.63014;126.4714;4.800119;No
7106;Morocco;1981;female;23.72576;126.5815;4.798952;No
7107;Morocco;1982;female;23.82666;126.7004;4.798685;No
7108;Morocco;1983;female;23.91207;126.7984;4.795601;No
7109;Morocco;1984;female;24.00485;126.8616;4.791856;No
7110;Morocco;1985;female;24.09159;126.9399;4.787626;No
7111;Morocco;1986;female;24.19255;127.0499;4.784186;No
7112;Morocco;1987;female;24.2791;127.0945;4.779749;No
7113;Morocco;1988;female;24.37327;127.1777;4.778021;No
7114;Morocco;1989;female;24.4631;127.2631;4.777557;No
7115;Morocco;1990;female;24.56496;127.2981;4.776285;No
7116;Morocco;1991;female;24.66862;127.3477;4.776818;No
7117;Morocco;1992;female;24.75536;127.3033;4.780475;No
7118;Morocco;1993;female;24.83756;127.2312;4.783953;No
7119;Morocco;1994;female;24.9286;127.1843;4.78766;No
7120;Morocco;1995;female;25.00936;127.0517;4.788355;No
7121;Morocco;1996;female;25.0997;126.9857;4.787009;No
7122;Morocco;1997;female;25.19117;126.9147;4.783041;No
7123;Morocco;1998;female;25.28935;126.8654;4.777625;No
7124;Morocco;1999;female;25.3844;126.7914;4.772243;No
7125;Morocco;2000;female;25.46713;126.7201;4.766574;No
7126;Morocco;2001;female;25.56386;126.6752;4.758208;No
7127;Morocco;2002;female;25.65263;126.6631;4.749074;No
7128;Morocco;2003;female;25.75005;126.6476;4.739427;No
7129;Morocco;2004;female;25.85092;126.6279;4.72872;No
7130;Morocco;2005;female;25.94353;126.5832;4.719237;No
7131;Morocco;2006;female;26.03668;126.5998;4.707465;No
7132;Morocco;2007;female;26.13153;126.5633;4.699471;No
7133;Morocco;2008;female;26.22309;126.5284;4.691267;No
7134;Mozambique;1980;male;20.43321;133.3791;4.337565;No
7135;Mozambique;1981;male;20.45127;133.2352;4.329534;No
7136;Mozambique;1982;male;20.46667;133.0908;4.320671;No
7137;Mozambique;1983;male;20.47859;132.9238;4.307419;No
7138;Mozambique;1984;male;20.48482;132.7198;4.293658;No
7139;Mozambique;1985;male;20.4781;132.4575;4.276071;No
7140;Mozambique;1986;male;20.48316;132.3218;4.261511;No
7141;Mozambique;1987;male;20.50792;132.2887;4.250095;No
7142;Mozambique;1988;male;20.5416;132.3011;4.241894;No
7143;Mozambique;1989;male;20.58594;132.3938;4.238498;No
7144;Mozambique;1990;male;20.63906;132.5182;4.234171;No
7145;Mozambique;1991;male;20.68369;132.6368;4.235647;No
7146;Mozambique;1992;male;20.71624;132.7031;4.234504;No
7147;Mozambique;1993;male;20.75391;132.7905;4.23656;No
7148;Mozambique;1994;male;20.79259;132.9022;4.240155;No
7149;Mozambique;1995;male;20.82918;132.9811;4.240644;No
7150;Mozambique;1996;male;20.87;133.0618;4.240575;No
7151;Mozambique;1997;male;20.92308;133.2034;4.241419;No
7152;Mozambique;1998;male;20.98645;133.4238;4.245811;No
7153;Mozambique;1999;male;21.05083;133.6664;4.250598;No
7154;Mozambique;2000;male;21.11392;133.9509;4.256504;No
7155;Mozambique;2001;male;21.19397;134.3262;4.266655;No
7156;Mozambique;2002;male;21.28235;134.7484;4.277095;No
7157;Mozambique;2003;male;21.37949;135.1954;4.286183;No
7158;Mozambique;2004;male;21.48161;135.6542;4.296285;No
7159;Mozambique;2005;male;21.59168;136.1284;4.305614;No
7160;Mozambique;2006;male;21.70539;136.5796;4.312857;No
7161;Mozambique;2007;male;21.8193;137.0187;4.321022;No
7162;Mozambique;2008;male;21.93536;137.4502;4.328783;No
7163;Mozambique;1980;female;20.57566;127.8409;4.632225;No
7164;Mozambique;1981;female;20.63127;128.0141;4.617279;No
7165;Mozambique;1982;female;20.67721;128.1746;4.601321;No
7166;Mozambique;1983;female;20.70524;128.3301;4.582217;No
7167;Mozambique;1984;female;20.74128;128.4658;4.562017;No
7168;Mozambique;1985;female;20.77562;128.5663;4.537867;No
7169;Mozambique;1986;female;20.81005;128.7303;4.517416;No
7170;Mozambique;1987;female;20.86262;128.9991;4.500365;No
7171;Mozambique;1988;female;20.93701;129.3203;4.485669;No
7172;Mozambique;1989;female;21.02032;129.6681;4.475165;No
7173;Mozambique;1990;female;21.11337;130.042;4.464624;No
7174;Mozambique;1991;female;21.20576;130.3522;4.456471;No
7175;Mozambique;1992;female;21.28749;130.6055;4.445727;No
7176;Mozambique;1993;female;21.37467;130.863;4.437246;No
7177;Mozambique;1994;female;21.46524;131.1064;4.429853;No
7178;Mozambique;1995;female;21.5569;131.3091;4.42098;No
7179;Mozambique;1996;female;21.66066;131.5219;4.411325;No
7180;Mozambique;1997;female;21.77595;131.768;4.402959;No
7181;Mozambique;1998;female;21.89939;132.0363;4.397814;No
7182;Mozambique;1999;female;22.03536;132.3019;4.39284;No
7183;Mozambique;2000;female;22.16763;132.5707;4.388051;No
7184;Mozambique;2001;female;22.3062;132.8768;4.386549;No
7185;Mozambique;2002;female;22.44782;133.2081;4.385706;No
7186;Mozambique;2003;female;22.59521;133.5733;4.384043;No
7187;Mozambique;2004;female;22.74372;133.9371;4.382565;No
7188;Mozambique;2005;female;22.89491;134.315;4.381163;No
7189;Mozambique;2006;female;23.04035;134.6984;4.378332;No
7190;Mozambique;2007;female;23.18072;135.0528;4.375926;No
7191;Mozambique;2008;female;23.31734;135.3949;4.373212;No
7192;Myanmar;1980;male;19.66279;120.2104;4.314118;No
7193;Myanmar;1981;male;19.6972;120.197;4.306028;No
7194;Myanmar;1982;male;19.73897;120.1837;4.297071;No
7195;Myanmar;1983;male;19.78487;120.1837;4.288692;No
7196;Myanmar;1984;male;19.83216;120.1733;4.278666;No
7197;Myanmar;1985;male;19.87848;120.1955;4.270279;No
7198;Myanmar;1986;male;19.92212;120.2195;4.25879;No
7199;Myanmar;1987;male;19.95474;120.2312;4.244802;No
7200;Myanmar;1988;male;19.96996;120.2167;4.226579;No
7201;Myanmar;1989;male;19.9764;120.2572;4.213623;No
7202;Myanmar;1990;male;19.98742;120.4064;4.204084;No
7203;Myanmar;1991;male;19.99667;120.5748;4.195741;No
7204;Myanmar;1992;male;20.01802;120.7749;4.190454;No
7205;Myanmar;1993;male;20.0513;120.9811;4.185216;No
7206;Myanmar;1994;male;20.09014;121.2159;4.183041;No
7207;Myanmar;1995;male;20.13908;121.4651;4.181866;No
7208;Myanmar;1996;male;20.19545;121.7448;4.183064;No
7209;Myanmar;1997;male;20.25928;122.0435;4.184794;No
7210;Myanmar;1998;male;20.3256;122.3588;4.187743;No
7211;Myanmar;1999;male;20.39798;122.671;4.193123;No
7212;Myanmar;2000;male;20.47997;123.0062;4.201911;No
7213;Myanmar;2001;male;20.57011;123.3446;4.212458;No
7214;Myanmar;2002;male;20.67094;123.6783;4.222789;No
7215;Myanmar;2003;male;20.78169;124.0253;4.237665;No
7216;Myanmar;2004;male;20.90676;124.3619;4.253304;No
7217;Myanmar;2005;male;21.04131;124.6894;4.270329;No
7218;Myanmar;2006;male;21.18272;124.9954;4.28927;No
7219;Myanmar;2007;male;21.32024;125.2654;4.308869;No
7220;Myanmar;2008;male;21.44932;125.4962;4.325687;No
7221;Myanmar;1980;female;19.68336;116.2727;4.368102;No
7222;Myanmar;1981;female;19.78947;116.5234;4.3633;No
7223;Myanmar;1982;female;19.8928;116.8043;4.35818;No
7224;Myanmar;1983;female;19.99458;117.0795;4.353848;No
7225;Myanmar;1984;female;20.09005;117.3663;4.348245;No
7226;Myanmar;1985;female;20.18219;117.6238;4.344251;No
7227;Myanmar;1986;female;20.26389;117.8827;4.338479;No
7228;Myanmar;1987;female;20.33532;118.1085;4.330303;No
7229;Myanmar;1988;female;20.37915;118.2753;4.318715;No
7230;Myanmar;1989;female;20.43037;118.4032;4.310859;No
7231;Myanmar;1990;female;20.46869;118.5568;4.306087;No
7232;Myanmar;1991;female;20.50502;118.711;4.302068;No
7233;Myanmar;1992;female;20.55591;118.9153;4.301222;No
7234;Myanmar;1993;female;20.62094;119.171;4.301339;No
7235;Myanmar;1994;female;20.69657;119.437;4.303837;No
7236;Myanmar;1995;female;20.78351;119.7266;4.3076;No
7237;Myanmar;1996;female;20.87477;120.0247;4.313369;No
7238;Myanmar;1997;female;20.97523;120.336;4.320672;No
7239;Myanmar;1998;female;21.07636;120.6511;4.329851;No
7240;Myanmar;1999;female;21.18709;120.9671;4.341365;No
7241;Myanmar;2000;female;21.31119;121.2784;4.356855;No
7242;Myanmar;2001;female;21.44561;121.5806;4.375117;No
7243;Myanmar;2002;female;21.5815;121.8968;4.393833;No
7244;Myanmar;2003;female;21.72812;122.1736;4.415779;No
7245;Myanmar;2004;female;21.87684;122.4459;4.438745;No
7246;Myanmar;2005;female;22.03084;122.6886;4.462811;No
7247;Myanmar;2006;female;22.18523;122.8937;4.488135;No
7248;Myanmar;2007;female;22.33559;123.0381;4.513438;No
7249;Myanmar;2008;female;22.47733;123.1421;4.536208;No
7250;Namibia;1980;male;21.08291;137.2583;4.723027;No
7251;Namibia;1981;male;21.10802;137.0569;4.704581;No
7252;Namibia;1982;male;21.13112;136.8471;4.68503;No
7253;Namibia;1983;male;21.1489;136.6031;4.663302;No
7254;Namibia;1984;male;21.1646;136.3496;4.641719;No
7255;Namibia;1985;male;21.17665;136.1103;4.621098;No
7256;Namibia;1986;male;21.18981;135.9002;4.601999;No
7257;Namibia;1987;male;21.20287;135.6885;4.582568;No
7258;Namibia;1988;male;21.21441;135.4951;4.563274;No
7259;Namibia;1989;male;21.22541;135.3272;4.546342;No
7260;Namibia;1990;male;21.2326;135.1358;4.528418;No
7261;Namibia;1991;male;21.25007;134.9852;4.516026;No
7262;Namibia;1992;male;21.27006;134.8277;4.50446;No
7263;Namibia;1993;male;21.28986;134.6498;4.490985;No
7264;Namibia;1994;male;21.3172;134.4894;4.479188;No
7265;Namibia;1995;male;21.34968;134.3342;4.467054;No
7266;Namibia;1996;male;21.38736;134.1894;4.455102;No
7267;Namibia;1997;male;21.44053;134.1135;4.449464;No
7268;Namibia;1998;male;21.50213;134.0842;4.444541;No
7269;Namibia;1999;male;21.57426;134.1235;4.444422;No
7270;Namibia;2000;male;21.66432;134.254;4.450256;No
7271;Namibia;2001;male;21.75061;134.3757;4.449732;No
7272;Namibia;2002;male;21.84144;134.5155;4.448348;No
7273;Namibia;2003;male;21.94967;134.7276;4.448506;No
7274;Namibia;2004;male;22.07364;134.9775;4.449497;No
7275;Namibia;2005;male;22.20702;135.2483;4.450149;No
7276;Namibia;2006;male;22.34933;135.5237;4.452186;No
7277;Namibia;2007;male;22.4987;135.8115;4.454694;No
7278;Namibia;2008;male;22.65008;136.093;4.45634;No
7279;Namibia;1980;female;23.01509;132.3818;5.003751;No
7280;Namibia;1981;female;23.06663;132.4548;4.978106;No
7281;Namibia;1982;female;23.11357;132.5258;4.950707;No
7282;Namibia;1983;female;23.15068;132.567;4.921681;No
7283;Namibia;1984;female;23.182;132.5792;4.892796;No
7284;Namibia;1985;female;23.20383;132.5638;4.864268;No
7285;Namibia;1986;female;23.22676;132.5579;4.836565;No
7286;Namibia;1987;female;23.2566;132.5756;4.808245;No
7287;Namibia;1988;female;23.28104;132.5701;4.780162;No
7288;Namibia;1989;female;23.30411;132.541;4.754053;No
7289;Namibia;1990;female;23.32627;132.4773;4.727267;No
7290;Namibia;1991;female;23.36231;132.4178;4.704998;No
7291;Namibia;1992;female;23.41192;132.358;4.683612;No
7292;Namibia;1993;female;23.46218;132.29;4.662417;No
7293;Namibia;1994;female;23.52324;132.2327;4.6435;No
7294;Namibia;1995;female;23.59629;132.1829;4.625955;No
7295;Namibia;1996;female;23.68042;132.144;4.609707;No
7296;Namibia;1997;female;23.79157;132.0845;4.600879;No
7297;Namibia;1998;female;23.90315;132.0648;4.593892;No
7298;Namibia;1999;female;24.02033;132.0623;4.59157;No
7299;Namibia;2000;female;24.14935;132.0757;4.595466;No
7300;Namibia;2001;female;24.27273;132.1485;4.594412;No
7301;Namibia;2002;female;24.39392;132.2566;4.592049;No
7302;Namibia;2003;female;24.51673;132.4053;4.591708;No
7303;Namibia;2004;female;24.64467;132.5906;4.59232;No
7304;Namibia;2005;female;24.77477;132.7895;4.593635;No
7305;Namibia;2006;female;24.90001;132.9882;4.595876;No
7306;Namibia;2007;female;25.02518;133.176;4.59901;No
7307;Namibia;2008;female;25.14988;133.3518;4.601398;No
7308;Nauru;1980;male;28.12449;135.5285;5.253414;Yes
7309;Nauru;1981;male;28.35509;135.3158;5.24555;Yes
7310;Nauru;1982;male;28.58248;135.1003;5.236157;Yes
7311;Nauru;1983;male;28.81528;134.8748;5.22774;Yes
7312;Nauru;1984;male;29.04548;134.6556;5.22026;Yes
7313;Nauru;1985;male;29.28105;134.4428;5.211006;Yes
7314;Nauru;1986;male;29.52002;134.2936;5.202718;Yes
7315;Nauru;1987;male;29.75319;134.156;5.19273;Yes
7316;Nauru;1988;male;29.97877;134.0465;5.183871;Yes
7317;Nauru;1989;male;30.20436;133.9299;5.171811;Yes
7318;Nauru;1990;male;30.42198;133.8203;5.156438;Yes
7319;Nauru;1991;male;30.63617;133.7043;5.137201;Yes
7320;Nauru;1992;male;30.84639;133.5613;5.113968;Yes
7321;Nauru;1993;male;31.04119;133.4186;5.089431;Yes
7322;Nauru;1994;male;31.23113;133.2677;5.061827;Yes
7323;Nauru;1995;male;31.41477;133.1369;5.031576;Yes
7324;Nauru;1996;male;31.59122;133.0318;4.999841;No
7325;Nauru;1997;male;31.76624;132.9561;4.968498;No
7326;Nauru;1998;male;31.94707;132.9392;4.938248;No
7327;Nauru;1999;male;32.13097;132.9538;4.91084;No
7328;Nauru;2000;male;32.31834;133.0287;4.886468;No
7329;Nauru;2001;male;32.50635;133.1253;4.865797;No
7330;Nauru;2002;male;32.70215;133.2462;4.847719;No
7331;Nauru;2003;male;32.89697;133.379;4.832439;No
7332;Nauru;2004;male;33.09517;133.4995;4.818559;No
7333;Nauru;2005;male;33.2964;133.6231;4.802662;No
7334;Nauru;2006;male;33.49282;133.7198;4.790773;No
7335;Nauru;2007;male;33.69373;133.8025;4.779014;No
7336;Nauru;2008;male;33.89634;133.8735;4.767775;No
7337;Nauru;1980;female;28.27961;133.3679;5.163181;Yes
7338;Nauru;1981;female;28.57176;133.1018;5.162617;Yes
7339;Nauru;1982;female;28.85305;132.8392;5.160298;Yes
7340;Nauru;1983;female;29.14102;132.5615;5.158923;Yes
7341;Nauru;1984;female;29.42018;132.2705;5.157568;Yes
7342;Nauru;1985;female;29.70876;131.9969;5.155691;Yes
7343;Nauru;1986;female;29.99065;131.7312;5.155902;Yes
7344;Nauru;1987;female;30.26874;131.4668;5.155095;Yes
7345;Nauru;1988;female;30.52397;131.1863;5.154548;Yes
7346;Nauru;1989;female;30.78398;130.909;5.152559;Yes
7347;Nauru;1990;female;31.02736;130.6319;5.14866;Yes
7348;Nauru;1991;female;31.26445;130.3522;5.14277;Yes
7349;Nauru;1992;female;31.50469;130.0559;5.135793;Yes
7350;Nauru;1993;female;31.71394;129.7462;5.127292;No
7351;Nauru;1994;female;31.92462;129.4418;5.117547;No
7352;Nauru;1995;female;32.12212;129.1523;5.106234;No
7353;Nauru;1996;female;32.31914;128.8727;5.093922;No
7354;Nauru;1997;female;32.51595;128.6165;5.082302;No
7355;Nauru;1998;female;32.72564;128.4089;5.072679;No
7356;Nauru;1999;female;32.94598;128.2341;5.065715;No
7357;Nauru;2000;female;33.16244;128.1019;5.061174;No
7358;Nauru;2001;female;33.3814;127.9864;5.059601;No
7359;Nauru;2002;female;33.61334;127.9003;5.060301;No
7360;Nauru;2003;female;33.83865;127.8208;5.061959;No
7361;Nauru;2004;female;34.07619;127.7415;5.064216;No
7362;Nauru;2005;female;34.31589;127.6965;5.065032;No
7363;Nauru;2006;female;34.54843;127.615;5.066987;No
7364;Nauru;2007;female;34.7854;127.5322;5.069099;No
7365;Nauru;2008;female;35.02294;127.4443;5.071714;No
7366;Nepal;1980;male;20.9636;123.8241;4.474001;No
7367;Nepal;1981;male;20.92431;123.8392;4.464699;No
7368;Nepal;1982;male;20.88984;123.9022;4.458659;No
7369;Nepal;1983;male;20.8529;123.8861;4.447183;No
7370;Nepal;1984;male;20.81872;123.8966;4.438068;No
7371;Nepal;1985;male;20.78904;123.9163;4.429924;No
7372;Nepal;1986;male;20.75913;123.9635;4.422396;No
7373;Nepal;1987;male;20.72783;123.9618;4.410199;No
7374;Nepal;1988;male;20.70202;123.9328;4.396949;No
7375;Nepal;1989;male;20.67723;123.8895;4.382765;No
7376;Nepal;1990;male;20.65819;123.9021;4.371041;No
7377;Nepal;1991;male;20.64725;123.9301;4.358941;No
7378;Nepal;1992;male;20.63693;123.951;4.346862;No
7379;Nepal;1993;male;20.63084;124.0009;4.336275;No
7380;Nepal;1994;male;20.63165;124.0528;4.324647;No
7381;Nepal;1995;male;20.63472;124.1137;4.313267;No
7382;Nepal;1996;male;20.63549;124.1896;4.304605;No
7383;Nepal;1997;male;20.64214;124.2808;4.295456;No
7384;Nepal;1998;male;20.64776;124.3748;4.285769;No
7385;Nepal;1999;male;20.65933;124.49;4.275841;No
7386;Nepal;2000;male;20.67479;124.6362;4.266684;No
7387;Nepal;2001;male;20.69141;124.7787;4.256538;No
7388;Nepal;2002;male;20.70203;124.9196;4.24465;No
7389;Nepal;2003;male;20.71377;125.0334;4.229952;No
7390;Nepal;2004;male;20.72315;125.1036;4.213412;No
7391;Nepal;2005;male;20.73189;125.1632;4.196501;No
7392;Nepal;2006;male;20.73895;125.2217;4.180228;No
7393;Nepal;2007;male;20.74963;125.2778;4.164274;No
7394;Nepal;2008;male;20.76344;125.3313;4.149549;No
7395;Nepal;1980;female;18.67922;119.5416;4.535075;No
7396;Nepal;1981;female;18.7062;119.777;4.525452;No
7397;Nepal;1982;female;18.73518;120.0323;4.518553;No
7398;Nepal;1983;female;18.76983;120.2679;4.507837;No
7399;Nepal;1984;female;18.81432;120.5221;4.498889;No
7400;Nepal;1985;female;18.8714;120.7846;4.490925;No
7401;Nepal;1986;female;18.92608;121.0472;4.483397;No
7402;Nepal;1987;female;18.98501;121.3284;4.472271;No
7403;Nepal;1988;female;19.06376;121.6247;4.460286;No
7404;Nepal;1989;female;19.14384;121.9211;4.447788;No
7405;Nepal;1990;female;19.21536;122.2099;4.437634;No
7406;Nepal;1991;female;19.29066;122.5122;4.427784;No
7407;Nepal;1992;female;19.36406;122.7884;4.418377;No
7408;Nepal;1993;female;19.43255;123.0473;4.410276;No
7409;Nepal;1994;female;19.5024;123.3184;4.401309;No
7410;Nepal;1995;female;19.57614;123.5629;4.392622;No
7411;Nepal;1996;female;19.64958;123.7655;4.384962;No
7412;Nepal;1997;female;19.73039;123.9565;4.377846;No
7413;Nepal;1998;female;19.81407;124.1257;4.370488;No
7414;Nepal;1999;female;19.90124;124.2996;4.364057;No
7415;Nepal;2000;female;19.98358;124.4792;4.358037;No
7416;Nepal;2001;female;20.07634;124.6531;4.351227;No
7417;Nepal;2002;female;20.16195;124.8058;4.342687;No
7418;Nepal;2003;female;20.2522;124.9621;4.332142;No
7419;Nepal;2004;female;20.34916;125.106;4.318973;No
7420;Nepal;2005;female;20.44429;125.2358;4.305414;No
7421;Nepal;2006;female;20.53734;125.3445;4.292443;No
7422;Nepal;2007;female;20.63135;125.455;4.280017;No
7423;Nepal;2008;female;20.72814;125.5561;4.268116;No
7424;Netherlands;1980;male;24.12897;138.6991;5.912645;No
7425;Netherlands;1981;male;24.15129;138.1146;5.892612;No
7426;Netherlands;1982;male;24.17799;137.5113;5.869092;No
7427;Netherlands;1983;male;24.20056;136.9012;5.844133;No
7428;Netherlands;1984;male;24.22622;136.3247;5.822901;No
7429;Netherlands;1985;male;24.25089;135.7858;5.801983;No
7430;Netherlands;1986;male;24.28017;135.343;5.780121;No
7431;Netherlands;1987;male;24.31371;134.9824;5.755447;No
7432;Netherlands;1988;male;24.35609;134.6661;5.731875;No
7433;Netherlands;1989;male;24.40036;134.3874;5.707253;No
7434;Netherlands;1990;male;24.46741;134.1406;5.685402;No
7435;Netherlands;1991;male;24.53565;133.8821;5.664596;No
7436;Netherlands;1992;male;24.61928;133.6501;5.638631;No
7437;Netherlands;1993;male;24.69735;133.4274;5.619569;No
7438;Netherlands;1994;male;24.7679;133.1808;5.596858;No
7439;Netherlands;1995;male;24.84707;132.9726;5.582225;No
7440;Netherlands;1996;male;24.92677;132.7512;5.564605;No
7441;Netherlands;1997;male;25.00139;132.562;5.549321;Yes
7442;Netherlands;1998;male;25.08457;132.4023;5.537483;Yes
7443;Netherlands;1999;male;25.17431;132.2748;5.52336;Yes
7444;Netherlands;2000;male;25.26476;132.1376;5.508648;Yes
7445;Netherlands;2001;male;25.35808;132.0219;5.495179;Yes
7446;Netherlands;2002;male;25.45318;131.9032;5.477932;Yes
7447;Netherlands;2003;male;25.53967;131.7556;5.453834;Yes
7448;Netherlands;2004;male;25.62767;131.5972;5.431153;Yes
7449;Netherlands;2005;male;25.72061;131.48;5.410759;Yes
7450;Netherlands;2006;male;25.81805;131.3971;5.389618;Yes
7451;Netherlands;2007;male;25.9188;131.2736;5.367015;Yes
7452;Netherlands;2008;male;26.01541;131.1626;5.347001;Yes
7453;Netherlands;1980;female;24.01055;131.916;5.886708;No
7454;Netherlands;1981;female;24.02468;131.3816;5.865216;No
7455;Netherlands;1982;female;24.0424;130.8565;5.841859;No
7456;Netherlands;1983;female;24.05584;130.3442;5.817139;No
7457;Netherlands;1984;female;24.07384;129.8359;5.794738;No
7458;Netherlands;1985;female;24.09976;129.351;5.771903;No
7459;Netherlands;1986;female;24.12684;128.9461;5.748242;No
7460;Netherlands;1987;female;24.15393;128.6211;5.721964;No
7461;Netherlands;1988;female;24.19634;128.332;5.695754;No
7462;Netherlands;1989;female;24.23989;128.0933;5.66813;No
7463;Netherlands;1990;female;24.30339;127.8846;5.643932;No
7464;Netherlands;1991;female;24.36948;127.661;5.619541;No
7465;Netherlands;1992;female;24.43897;127.506;5.593436;No
7466;Netherlands;1993;female;24.50912;127.2581;5.571789;No
7467;Netherlands;1994;female;24.57449;126.9995;5.546024;No
7468;Netherlands;1995;female;24.64407;126.6581;5.526644;No
7469;Netherlands;1996;female;24.72222;126.292;5.504662;No
7470;Netherlands;1997;female;24.78646;125.881;5.483139;No
7471;Netherlands;1998;female;24.85621;125.4455;5.464942;No
7472;Netherlands;1999;female;24.92186;125.0393;5.445956;No
7473;Netherlands;2000;female;24.9958;124.6254;5.426839;No
7474;Netherlands;2001;female;25.05742;124.2099;5.40903;No
7475;Netherlands;2002;female;25.11372;123.8227;5.389425;No
7476;Netherlands;2003;female;25.16538;123.4664;5.36504;No
7477;Netherlands;2004;female;25.2287;123.0947;5.3429;No
7478;Netherlands;2005;female;25.28778;122.7235;5.324666;No
7479;Netherlands;2006;female;25.34442;122.3825;5.307952;No
7480;Netherlands;2007;female;25.41349;122.0498;5.29128;No
7481;Netherlands;2008;female;25.47269;121.695;5.276072;No
7482;Netherlands Antilles;1980;male;24.61514;137.1997;5.381292;No
7483;Netherlands Antilles;1981;male;24.75996;137.0382;5.389722;No
7484;Netherlands Antilles;1982;male;24.89463;136.8121;5.391792;No
7485;Netherlands Antilles;1983;male;25.01301;136.5284;5.384091;Yes
7486;Netherlands Antilles;1984;male;25.11061;136.1383;5.368519;Yes
7487;Netherlands Antilles;1985;male;25.19954;135.7191;5.345717;Yes
7488;Netherlands Antilles;1986;male;25.28359;135.2518;5.317307;Yes
7489;Netherlands Antilles;1987;male;25.36058;134.8202;5.293186;Yes
7490;Netherlands Antilles;1988;male;25.42579;134.4054;5.269733;Yes
7491;Netherlands Antilles;1989;male;25.51157;134.0579;5.248898;Yes
7492;Netherlands Antilles;1990;male;25.59446;133.6796;5.221924;Yes
7493;Netherlands Antilles;1991;male;25.67834;133.3153;5.199243;Yes
7494;Netherlands Antilles;1992;male;25.76481;132.9328;5.182523;Yes
7495;Netherlands Antilles;1993;male;25.87287;132.5938;5.171245;Yes
7496;Netherlands Antilles;1994;male;25.98254;132.2825;5.163454;Yes
7497;Netherlands Antilles;1995;male;26.10876;132.0156;5.161229;Yes
7498;Netherlands Antilles;1996;male;26.23626;131.8029;5.160093;Yes
7499;Netherlands Antilles;1997;male;26.36881;131.6813;5.160167;Yes
7500;Netherlands Antilles;1998;male;26.50441;131.5794;5.162012;Yes
7501;Netherlands Antilles;1999;male;26.63572;131.4863;5.163247;Yes
7502;Netherlands Antilles;2000;male;26.76995;131.4402;5.164402;Yes
7503;Netherlands Antilles;2001;male;26.88983;131.4009;5.158983;Yes
7504;Netherlands Antilles;2002;male;27.00248;131.3284;5.151577;Yes
7505;Netherlands Antilles;2003;male;27.11191;131.2833;5.140389;Yes
